,date,WTI_volume,WTI_spread,WTI_price,XOM_volume,XOM_spread,XOM_price,CVX_volume,CVX_spread,CVX_price,SHEL_volume,SHEL_spread,SHEL_price,LMT_volume,LMT_spread,LMT_price,MA_volume,MA_spread,MA_price,JPM_volume,JPM_spread,JPM_price,KO_volume,KO_spread,KO_price
10,2022-02-22,3068470,0.34999999999999964,4.17,35947769,4.480000000000004,76.46,19428744,6.47999999999999,132.4,3382529,1.8099999999999952,52.67,1680920,8.350000000000023,386.2,3897893,10.519999999999982,368.29,11333475,2.8300000000000125,151.87,21731388,0.9200000000000017,62.28
11,2022-02-23,2681369,0.23000000000000043,4.39,25385006,1.3400000000000034,76.77,16134237,3.5200000000000102,135.55,3805490,0.759999999999998,52.63,1839516,5.779999999999973,388.9,3802450,13.430000000000007,361.23,11799031,5.3300000000000125,148.69,19248474,0.9899999999999949,61.59
12,2022-02-24,5589561,0.33999999999999986,4.67,46199851,5.0,75.8,22108907,6.509999999999991,134.85,7017532,3.030000000000001,51.59,4140943,11.560000000000002,395.71,7424971,29.230000000000018,369.38,25655100,5.210000000000008,144.55,27207444,1.3999999999999986,60.51
13,2022-02-25,3558820,0.20000000000000018,4.62,28310258,1.7299999999999898,77.84,28028029,5.069999999999993,140.38,5797722,1.5600000000000023,54.21,3376337,19.22999999999996,409.49,3817947,10.889999999999986,369.09,18367679,5.219999999999999,147.97,21487796,1.9799999999999969,62.85
14,2022-02-28,4776973,0.22000000000000064,4.86,32204637,2.730000000000004,78.42,24394290,5.349999999999994,144.0,8833744,1.6999999999999957,52.39,5808648,20.399999999999977,433.8,4952437,9.699999999999989,360.82,31315344,4.180000000000007,141.8,25879116,0.9300000000000068,62.24
15,2022-03-01,7043175,0.3799999999999999,5.11,40002342,2.3200000000000074,79.17,31159890,5.260000000000019,149.72,10689738,1.6600000000000037,51.77,5719257,23.529999999999973,456.61,5894169,20.359999999999957,344.48,36840448,6.899999999999977,136.45,15871088,1.240000000000002,61.97
16,2022-03-02,5478768,0.29000000000000004,5.42,44321369,2.3300000000000125,80.53,31329537,5.699999999999989,154.14,9763061,0.9600000000000009,54.62,5003398,22.28000000000003,450.0,4997890,9.629999999999995,344.09,19405581,3.4299999999999784,139.28,17319120,1.1000000000000014,62.43
17,2022-03-03,5288949,0.34000000000000075,5.21,30196611,2.1400000000000006,81.04,22492887,5.3700000000000045,156.22,6765820,2.020000000000003,51.35,4603471,18.45999999999998,447.82,3975906,8.800000000000011,340.99,16640804,3.9199999999999875,138.29,21262797,0.730000000000004,62.47
18,2022-03-04,8469748,0.5700000000000003,5.78,42844527,3.6200000000000045,84.09,29053440,4.859999999999985,158.65,8464598,2.0999999999999943,49.39,3322792,19.590000000000032,458.15,4671397,14.829999999999984,330.76,21020675,3.019999999999982,134.4,17164633,1.3900000000000006,62.57
19,2022-03-07,17376727,0.79,6.22,55207908,3.3299999999999983,87.12,34824671,6.3799999999999955,162.04,8597885,1.8099999999999952,51.56,5210148,16.99000000000001,466.15,6874263,17.689999999999998,312.92,27560052,3.740000000000009,129.21,29151418,1.3500000000000014,61.08
20,2022-03-08,11900931,0.9400000000000004,5.91,72082261,6.079999999999998,87.78,57231027,9.900000000000006,170.53,8842615,2.559999999999995,52.94,4133678,19.639999999999986,448.99,5048201,19.120000000000005,314.33,19207816,4.519999999999996,128.3,30242133,2.9499999999999957,58.66
21,2022-03-09,9133586,0.6600000000000001,5.35,65466651,4.969999999999999,82.79,43429994,8.560000000000002,166.27,6690657,1.5399999999999991,51.71,3477455,23.310000000000002,448.72,4016060,8.339999999999975,328.13,17536202,2.8000000000000114,133.44,23022696,1.1800000000000068,58.96
22,2022-03-10,8231281,0.4500000000000002,5.07,44644244,2.780000000000001,85.36,34913612,6.469999999999999,170.82,4356648,0.8799999999999955,51.69,3049605,14.71999999999997,444.36,3771285,6.3700000000000045,324.59,15604247,3.119999999999976,131.86,20887284,1.1599999999999966,57.88
23,2022-03-11,5457529,0.28000000000000025,5.03,35303368,2.260000000000005,84.92,28423555,7.099999999999994,170.9,3223905,0.9699999999999989,50.93,2649146,10.079999999999984,439.04,2987773,6.940000000000055,324.79,20061789,5.660000000000025,128.89,19855646,0.990000000000002,57.92
24,2022-03-14,5432692,0.34999999999999964,4.56,37462621,2.950000000000003,81.88,25156193,4.049999999999983,166.72,4286894,2.5500000000000043,49.96,2475664,10.569999999999993,444.45,4122885,9.620000000000005,328.59,15786898,3.6899999999999977,130.17,17799380,1.0700000000000003,58.54
25,2022-03-15,5604267,0.28000000000000025,4.33,47957901,2.799999999999997,77.22,28534397,4.930000000000007,158.28,5137068,1.5900000000000034,50.35,1778690,10.140000000000043,448.67,3738901,7.170000000000016,335.0,15096604,2.420000000000016,132.48,18607191,0.9100000000000037,59.62
26,2022-03-16,5084894,0.2599999999999998,4.26,37812299,2.3700000000000045,76.93,22299742,4.289999999999992,157.71,4438390,0.8599999999999994,50.23,5815501,25.529999999999973,421.34,4340750,14.259999999999991,344.68,20354896,4.060000000000002,138.4,17347253,1.3299999999999983,59.46
27,2022-03-17,4485105,0.2599999999999998,4.48,34041918,2.0800000000000125,78.98,15750666,3.0700000000000216,160.44,4129320,1.259999999999998,51.87,2947717,6.979999999999961,428.59,3244218,7.1299999999999955,346.44,17050454,4.27000000000001,140.15,15586228,0.9100000000000037,60.09
28,2022-03-18,11705527,0.16999999999999993,4.42,41461477,1.2900000000000063,78.67,23214729,2.9499999999999886,161.73,4219642,1.0599999999999952,51.16,5215744,15.79000000000002,426.18,6790828,10.25,350.09,23656519,2.3899999999999864,140.1,30197775,0.5899999999999963,60.1
29,2022-03-21,4887565,0.1999999999999993,4.42,33089287,2.780000000000001,82.2,13180558,2.8600000000000136,164.64,6035040,0.8299999999999983,53.44,3245174,16.30000000000001,440.0,6053935,7.509999999999991,345.58,12676051,2.030000000000001,139.65,17440141,0.8500000000000014,60.58
30,2022-03-22,5460295,0.2999999999999998,4.32,23132202,1.4099999999999966,81.84,11063913,2.6799999999999784,164.09,3774836,0.7299999999999969,53.07,2113816,9.649999999999977,440.59,4670069,8.420000000000016,349.53,13548587,2.210000000000008,142.62,17559539,0.8900000000000006,60.8
31,2022-03-23,4424503,0.2699999999999996,4.29,27716309,1.2199999999999989,83.13,10754998,2.4099999999999966,165.86,6422804,0.8299999999999983,54.74,1715074,5.149999999999977,445.25,2528000,4.980000000000018,342.18,12093218,2.390000000000015,139.78,15529244,0.9799999999999969,60.4
32,2022-03-24,4497384,0.20999999999999996,4.24,19871630,1.9000000000000057,83.38,9024821,2.4000000000000057,166.3,3481585,0.7899999999999991,55.02,1375374,8.269999999999982,449.73,2482921,8.75,349.35,10017625,1.5999999999999943,140.69,13151348,0.5600000000000023,60.98
33,2022-03-25,4800356,0.3099999999999996,4.41,22408177,2.6999999999999886,85.2,10258284,4.530000000000001,169.31,3382397,0.9799999999999969,55.59,1646550,7.529999999999973,453.66,2174405,5.890000000000043,349.02,8386416,2.3799999999999955,141.92,12260747,0.5600000000000023,61.53
34,2022-03-28,7205929,0.31999999999999984,4.02,21552383,1.2900000000000063,82.81,9992000,1.5,166.35,4470739,0.8899999999999935,53.98,1676187,7.149999999999977,444.98,3134618,7.03000000000003,350.49,10818077,3.069999999999993,140.87,11485219,0.7299999999999969,61.92
35,2022-03-29,4547120,0.2200000000000002,4.0,27036251,2.7299999999999898,82.37,15102586,3.9799999999999898,164.32,4367057,0.8700000000000045,53.45,2451105,8.800000000000011,437.15,5512630,13.659999999999968,367.55,11316503,3.359999999999985,141.18,14720572,0.7899999999999991,62.16
36,2022-03-30,4394886,0.20999999999999996,3.97,22079009,1.3000000000000114,83.78,9905997,2.6899999999999977,165.48,6248280,0.6999999999999957,55.61,1719608,7.75,445.95,2614256,8.659999999999968,362.24,8771027,2.210000000000008,140.54,13641002,0.6499999999999986,62.21
37,2022-03-31,3460431,0.21999999999999975,3.82,27861456,1.8500000000000085,82.59,10395918,3.4399999999999977,162.83,4847557,0.8399999999999963,54.93,1660687,7.8700000000000045,441.4,4095825,6.759999999999991,357.38,17353942,4.090000000000003,136.32,16822902,0.6400000000000006,62.0
38,2022-04-01,6868540,0.40000000000000036,4.22,18671077,2.1500000000000057,83.12,8795255,3.619999999999976,164.22,2749935,0.9199999999999946,55.72,1174396,10.170000000000016,445.98,3806911,9.71999999999997,363.97,15721297,3.609999999999985,135.31,12644879,0.8599999999999994,62.87
39,2022-04-04,5034458,0.2599999999999998,4.51,20880035,1.6099999999999994,83.16,8723834,2.4499999999999886,164.37,4195180,0.8400000000000034,55.82,1166477,8.449999999999989,444.01,3028641,6.610000000000014,366.91,17422937,4.050000000000011,135.91,11506554,1.0700000000000003,62.54
40,2022-04-05,4570708,0.2400000000000002,4.41,21753103,2.509999999999991,82.73,9538219,4.6200000000000045,163.36,4109512,1.0799999999999983,54.91,2240156,11.430000000000007,447.24,2215913,5.699999999999989,363.32,12110267,2.390000000000015,133.34,15721234,0.8700000000000045,62.47
41,2022-04-06,3836669,0.3200000000000003,4.17,24768200,1.7600000000000051,83.65,9268988,2.6799999999999784,164.81,4454857,0.9799999999999969,55.3,1941375,11.180000000000007,454.58,3864524,7.509999999999991,353.55,12914733,1.5999999999999943,131.49,19267420,0.9600000000000009,63.1
42,2022-04-07,2301707,0.25,4.23,26121980,2.730000000000004,85.05,8018385,4.280000000000001,167.1,4027549,1.2600000000000051,55.42,2032701,16.609999999999957,465.51,2848450,7.089999999999975,349.55,12994231,3.1899999999999977,131.09,13960823,0.9600000000000009,63.44
43,2022-04-08,2010238,0.1299999999999999,4.28,24866507,2.039999999999992,86.84,10801182,4.079999999999984,169.93,5355716,0.8799999999999955,56.09,1710860,11.979999999999961,461.52,2235107,10.240000000000009,352.27,13126938,2.4099999999999966,133.49,12703466,0.8800000000000097,63.83
44,2022-04-11,3210041,0.1800000000000006,4.17,21800100,2.430000000000007,83.85,10206072,3.8700000000000045,165.56,3854997,1.1000000000000014,55.32,1911179,12.259999999999991,464.25,1809207,5.680000000000007,347.37,10466429,2.3300000000000125,133.0,12720105,0.6599999999999966,63.81
45,2022-04-12,3410282,0.2400000000000002,4.19,22444175,1.4399999999999977,85.6,9528372,4.530000000000001,169.01,4915839,1.009999999999998,55.99,1502527,10.360000000000014,467.55,4038522,10.0,345.8,12989862,3.880000000000024,131.54,18089907,0.9200000000000017,64.56
46,2022-04-13,2159042,0.17999999999999972,4.28,19306829,1.9200000000000017,86.81,7330690,3.7900000000000205,171.67,5328023,0.6400000000000006,57.04,1212375,8.360000000000014,469.19,3048528,14.129999999999995,355.14,30838027,3.239999999999995,127.3,11882991,0.6400000000000006,64.73
47,2022-04-14,1987595,0.16999999999999993,4.4,24566440,2.2299999999999898,87.83,9421052,2.3799999999999955,171.59,4069957,0.5999999999999943,57.11,1965159,7.689999999999998,467.66,3359062,6.079999999999984,357.82,18835190,3.2800000000000153,126.12,16388429,0.75,65.02
48,2022-04-18,6116829,0.4899999999999993,4.89,19032299,1.1400000000000006,88.55,7639045,2.6699999999999875,173.89,3278359,0.9400000000000048,57.33,1638891,12.860000000000014,467.44,1871358,7.539999999999964,356.8,11834444,3.700000000000003,128.46,11679372,1.0,64.44
49,2022-04-19,5979029,0.4499999999999993,5.13,20382626,1.3900000000000006,87.76,6970194,2.6599999999999966,171.83,5836152,0.9500000000000028,58.09,2044006,17.069999999999993,459.9,2999255,8.600000000000023,363.87,15015448,3.0900000000000034,131.12,11993775,0.8100000000000023,65.07
50,2022-04-20,4403004,0.29000000000000004,5.35,20689408,1.2000000000000028,87.96,7494950,2.1200000000000045,172.53,3312228,0.5600000000000023,57.87,1636172,8.580000000000041,453.87,3377333,8.019999999999982,365.29,13430189,2.1699999999999875,131.58,14827073,0.8399999999999892,65.96
51,2022-04-21,6679165,0.5600000000000005,5.06,29010859,3.009999999999991,87.03,14594792,8.609999999999985,164.58,4190512,1.6000000000000014,56.71,1937573,17.099999999999966,439.54,3605298,11.760000000000048,364.44,12174182,2.8499999999999943,130.56,15120412,1.2800000000000011,66.21
52,2022-04-22,5330169,0.47000000000000064,4.96,23591604,3.1200000000000045,85.13,12160115,4.609999999999985,160.95,4946514,1.75,55.49,1451796,12.509999999999991,445.79,2968820,11.490000000000009,351.18,14318842,3.8300000000000125,126.81,14902199,1.1599999999999966,65.25
53,2022-04-25,8206201,0.41999999999999993,4.73,37698264,3.3699999999999903,82.26,15449845,7.0,157.49,6266597,1.8500000000000014,53.78,1499844,11.550000000000011,442.89,3380449,7.910000000000025,354.6,17149031,4.010000000000005,126.77,25082000,2.4200000000000017,65.94
54,2022-04-26,3617305,0.3200000000000003,4.68,28941487,2.539999999999992,82.29,9810595,3.980000000000018,156.53,6852016,1.240000000000002,53.05,1440435,9.139999999999986,446.09,3116431,6.480000000000018,344.11,17209535,3.539999999999992,123.02,21982605,1.3299999999999983,65.05
55,2022-04-27,3306897,0.21999999999999975,4.75,32773024,3.200000000000003,84.64,10396640,3.3999999999999773,156.24,4166169,1.25,53.8,1017592,12.730000000000018,444.98,5702321,17.74000000000001,361.57,17215247,2.3400000000000034,121.42,16971010,1.2800000000000011,65.56
56,2022-04-28,3253995,0.4299999999999997,4.88,33683758,4.070000000000007,87.2,9366444,8.069999999999993,161.79,3690420,1.3900000000000006,54.97,1349467,11.480000000000018,441.71,6844252,13.180000000000007,378.83,13019941,2.510000000000005,123.34,22020524,1.7800000000000011,66.19
57,2022-04-29,4151416,0.33000000000000007,4.76,34656462,3.4399999999999977,85.25,14713218,6.150000000000006,156.67,4846395,1.6000000000000014,53.43,1479532,14.629999999999995,432.12,4741764,15.370000000000005,363.38,14874811,4.709999999999994,119.36,20137147,1.5400000000000063,64.61
58,2022-05-02,4947563,0.3700000000000001,4.61,36335203,2.410000000000011,86.41,11559035,4.849999999999994,159.75,5134073,1.4799999999999969,53.73,1397135,11.340000000000032,430.81,3903942,14.340000000000032,359.04,18544958,2.489999999999995,120.45,24970311,2.730000000000004,63.44
59,2022-05-03,5740349,0.41999999999999993,4.95,33908096,2.6599999999999966,88.19,8827214,4.170000000000016,162.49,5157360,1.1799999999999997,55.64,1331984,6.640000000000043,434.77,2686874,10.0,357.79,15720935,3.3900000000000006,123.03,21686339,1.269999999999996,63.08
60,2022-05-04,10682653,0.8300000000000001,5.9,46188367,2.969999999999999,91.7,9183248,4.4199999999999875,167.59,4293698,1.5899999999999963,56.97,1172615,11.100000000000023,445.74,3346618,15.579999999999984,368.52,17128535,4.660000000000011,127.1,19780191,2.180000000000007,65.03
61,2022-05-05,6563136,0.5,5.73,41013416,3.6599999999999966,90.31,9807618,6.849999999999994,166.26,5112479,1.7000000000000028,56.94,1183765,8.860000000000014,443.15,3424834,18.74000000000001,353.37,15055401,3.9399999999999977,123.92,20155236,1.019999999999996,64.51
62,2022-05-06,4682194,0.4299999999999997,5.65,29619347,2.469999999999999,91.69,10418069,5.550000000000011,170.69,4531795,1.2999999999999972,57.7,1409797,9.669999999999959,449.43,3635374,10.480000000000018,347.12,14417942,3.1099999999999994,123.72,18984019,1.240000000000009,64.74
63,2022-05-09,4332629,0.5499999999999998,4.93,45851625,5.540000000000006,84.46,14110669,9.27000000000001,159.25,6491645,1.7999999999999972,54.35,1354467,11.659999999999968,438.84,5777431,17.5,327.99,14312300,2.8299999999999983,121.86,20055332,1.3299999999999983,64.61
64,2022-05-10,3836675,0.5500000000000007,4.89,34483209,3.3700000000000045,85.02,11635989,6.319999999999993,160.78,5537659,1.7000000000000028,54.94,978706,9.0,439.13,5003484,10.629999999999995,325.33,16382441,6.219999999999999,118.89,21322216,1.4699999999999918,64.01
65,2022-05-11,4833287,0.39000000000000057,5.1,33020628,2.6599999999999966,86.79,9105510,4.950000000000017,163.16,4008574,1.6199999999999974,55.87,1018188,8.370000000000005,440.41,4263948,12.449999999999989,325.87,14630299,4.950000000000003,118.14,19648404,1.240000000000002,64.31
66,2022-05-12,5625667,0.33000000000000007,5.1,29491522,2.9799999999999898,86.3,8936447,5.989999999999981,164.71,4931857,0.8999999999999986,55.22,1390225,12.96999999999997,434.59,3891535,12.819999999999993,321.24,16318801,2.9499999999999886,118.04,22574724,1.3200000000000003,64.51
67,2022-05-13,4387619,0.3199999999999994,5.51,25798443,2.6000000000000085,88.86,9229903,3.9099999999999966,167.87,3838356,1.2899999999999991,56.7,1114755,8.70999999999998,435.17,3533466,9.140000000000043,332.8,10443203,2.2900000000000063,119.09,16166956,1.6799999999999926,65.72
68,2022-05-16,4489129,0.41999999999999993,5.73,26101216,3.010000000000005,90.95,13296287,6.109999999999985,173.01,5929102,1.5,58.06,1004671,8.20999999999998,437.55,2062291,8.520000000000039,329.73,10269025,2.2299999999999898,118.26,13223177,0.9399999999999977,65.96
69,2022-05-17,3435958,0.28000000000000025,5.89,23120664,1.3299999999999983,92.11,12827565,3.039999999999992,174.03,5860757,0.6599999999999966,58.54,798112,10.960000000000036,441.0,2802317,8.650000000000034,338.86,11160151,2.1599999999999966,122.18,21300589,1.0899999999999892,65.78
70,2022-05-23,2744011,0.3799999999999999,5.88,27239334,2.219999999999999,93.89,10216368,3.8499999999999943,171.72,7815063,0.8200000000000003,60.01,1038386,8.20999999999998,433.03,3420837,12.340000000000032,348.43,24376725,6.11999999999999,124.6,19406880,1.509999999999998,62.86
71,2022-05-24,2524208,0.2400000000000002,5.97,24293327,2.470000000000013,94.4,9782746,3.7700000000000102,172.64,5028530,1.2100000000000009,59.94,1034278,10.310000000000002,442.78,2561500,8.019999999999982,340.69,19324922,4.3799999999999955,126.36,16154240,1.4399999999999977,64.02
72,2022-05-25,4031305,0.3199999999999994,6.3,29947847,2.0600000000000023,96.3,10174492,3.0200000000000102,175.41,5567944,1.269999999999996,60.36,1032343,7.329999999999984,447.54,3033400,8.53000000000003,344.76,12780385,2.6899999999999977,127.24,15360489,0.8800000000000026,64.07
73,2022-05-26,3070712,0.2599999999999998,6.29,24314829,1.230000000000004,96.64,11213897,2.920000000000016,176.59,6775039,0.9699999999999989,60.12,1143164,6.2900000000000205,447.99,2817394,7.240000000000009,349.89,15990944,1.9799999999999898,129.44,16159829,1.1399999999999935,64.3
74,2022-05-27,3544500,0.4500000000000002,6.61,25588794,2.6300000000000097,97.59,10512286,2.6599999999999966,178.28,3907640,0.8200000000000003,60.02,1265926,7.010000000000048,450.56,2658928,5.680000000000007,357.78,11177759,2.130000000000024,131.27,17708983,0.6899999999999977,64.68
75,2022-05-31,7054079,0.5999999999999996,6.73,44888128,4.070000000000007,96.0,20547567,7.490000000000009,174.66,5117038,1.7000000000000028,59.22,2539099,6.589999999999975,440.11,3873789,9.830000000000041,357.87,17015042,3.4399999999999977,132.23,43159048,1.269999999999996,63.38
76,2022-06-01,7588730,0.6399999999999997,7.33,25815365,2.089999999999989,97.84,8824083,3.1899999999999977,176.32,4058887,1.1000000000000014,59.73,1199127,7.360000000000014,439.3,2189987,9.589999999999975,357.06,10768023,4.200000000000017,129.91,15408313,1.5499999999999972,63.07
77,2022-06-02,4472748,0.41999999999999993,7.27,19089105,1.309999999999988,97.67,7441942,2.4099999999999966,176.0,3395874,0.9699999999999989,59.24,1209973,12.100000000000023,441.11,2484201,7.2900000000000205,363.08,8374794,3.3400000000000034,132.0,14585979,1.6300000000000026,63.73
78,2022-06-03,5927467,0.5599999999999996,7.86,21038164,1.759999999999991,99.09,8435276,2.25,177.6,2645475,0.7899999999999991,59.66,928107,7.419999999999959,442.69,2076562,5.180000000000007,357.82,8596022,1.7800000000000011,130.16,13539857,0.8200000000000003,62.97
79,2022-06-06,5524353,0.5199999999999996,7.94,20682050,1.1099999999999994,98.84,6734222,2.490000000000009,176.83,4211713,0.6999999999999957,60.12,689983,4.439999999999998,443.41,2196186,9.78000000000003,360.14,11323459,2.9299999999999784,129.73,15112806,1.1100000000000065,62.87
80,2022-06-07,7844349,1.0100000000000007,8.86,37810233,3.940000000000012,103.37,9668277,3.740000000000009,180.2,5188308,1.509999999999998,61.55,1126120,15.270000000000039,456.3,2158826,8.150000000000034,364.02,6722167,1.6999999999999886,130.07,17886319,1.1499999999999986,63.25
81,2022-06-08,5716135,0.4900000000000002,8.72,31613155,2.589999999999989,104.59,8715219,2.1500000000000057,181.13,5538815,0.9200000000000017,61.29,1151604,11.729999999999961,443.41,1709731,6.139999999999986,362.33,8422110,2.549999999999983,128.0,10211450,0.6499999999999986,62.89
82,2022-06-09,5601956,0.6099999999999994,8.55,26634335,2.4099999999999966,102.33,9767334,3.25,177.52,3478023,1.3500000000000014,59.53,995196,11.050000000000011,432.72,2251036,13.269999999999982,349.0,13565478,2.8299999999999983,125.31,13391880,1.5700000000000003,61.8
83,2022-06-10,4517733,0.5599999999999987,8.46,30958348,3.559999999999988,100.46,9531887,4.9199999999999875,175.4,6548299,0.7700000000000031,57.98,1166079,8.600000000000023,430.19,3302379,9.70999999999998,334.75,12951760,4.0800000000000125,119.55,14973493,1.4299999999999997,61.41
84,2022-06-13,5919678,0.7999999999999989,7.57,33421049,3.8499999999999943,95.85,14614909,7.939999999999998,167.33,9485021,1.8500000000000014,55.92,1483046,6.840000000000032,423.93,4825094,12.979999999999961,319.74,16805564,2.8900000000000006,115.99,23064194,1.6199999999999974,61.34
85,2022-06-14,6271330,0.8300000000000001,7.26,31264024,3.4000000000000057,96.1,10269314,6.449999999999989,167.55,6042633,2.059999999999995,54.94,1498032,13.050000000000011,416.17,2788401,4.339999999999975,322.14,13357912,4.099999999999994,114.06,24620023,2.230000000000004,59.23
86,2022-06-15,4903603,0.3899999999999997,7.28,29620780,3.299999999999997,94.89,11565259,5.909999999999997,164.26,4413440,1.6799999999999997,54.96,1241740,10.129999999999995,414.1,2357895,11.199999999999989,325.39,14083548,3.780000000000001,115.41,19684697,1.6700000000000017,59.67
87,2022-06-16,5800631,0.6299999999999999,6.62,35696748,2.8499999999999943,91.39,18125946,6.789999999999992,155.48,8441172,1.0200000000000031,52.4,1580297,9.870000000000005,404.79,4528529,11.370000000000005,308.78,16724855,2.3900000000000006,113.43,15053843,1.2700000000000031,59.07
88,2022-06-17,12204865,1.0199999999999996,5.67,64610192,5.689999999999998,86.12,35575072,9.680000000000007,148.38,10816456,2.469999999999999,49.93,3757111,10.739999999999952,404.01,6235394,10.490000000000009,310.69,30919865,2.469999999999999,113.03,34781917,1.0,59.43
89,2022-06-21,7266209,0.41000000000000014,5.54,35951458,4.010000000000005,91.48,13771959,4.5800000000000125,154.59,5114772,0.720000000000006,52.45,1474357,11.490000000000009,418.96,3193831,5.350000000000023,317.4,11680485,1.9899999999999949,115.83,17705019,1.8700000000000045,60.7
90,2022-06-22,6527251,0.33999999999999986,4.96,29769627,2.230000000000004,87.86,13746273,4.469999999999999,147.87,5231164,1.0600000000000023,50.83,1073621,8.629999999999995,415.45,2671671,7.680000000000007,316.15,9848572,1.8100000000000023,115.18,15209869,1.1300000000000026,61.15
91,2022-06-23,7521843,0.6399999999999997,4.63,35757209,5.530000000000001,85.21,15713650,9.079999999999984,142.43,7500100,2.259999999999998,49.17,988848,9.089999999999975,410.62,2387590,6.439999999999998,316.76,11851541,3.700000000000003,113.92,17190869,0.6799999999999997,61.88
92,2022-06-24,8323986,0.3000000000000007,4.61,26638991,2.5900000000000034,86.9,11108283,4.490000000000009,144.77,4831652,1.1199999999999974,50.91,1767980,8.800000000000011,419.04,4318907,11.589999999999975,330.5,14841090,4.989999999999995,117.32,18147070,0.9500000000000028,63.04
93,2022-06-27,6628211,0.45999999999999996,4.95,25478683,2.3700000000000045,89.03,9242394,3.219999999999999,147.57,4882931,0.8400000000000034,51.84,779026,5.71999999999997,419.25,2810866,4.850000000000023,328.83,11280485,2.8599999999999994,116.38,12142112,0.6599999999999966,62.91
94,2022-06-28,6303649,0.3200000000000003,5.07,33123000,2.8900000000000006,91.5,9188157,4.079999999999984,149.94,5403257,1.0599999999999952,53.15,953621,8.20999999999998,420.71,3394334,19.029999999999973,318.29,11615519,3.690000000000012,115.82,13181559,1.6499999999999986,62.28
95,2022-06-29,4764459,0.6200000000000001,4.58,25400938,5.439999999999998,88.12,9082908,6.02000000000001,146.98,5708927,1.7399999999999949,52.6,733833,7.980000000000018,418.89,3779496,7.699999999999989,322.59,9338432,2.089999999999989,115.3,11795511,0.6799999999999997,62.73
96,2022-06-30,5025598,0.33999999999999986,4.32,39948066,2.9299999999999926,85.64,10684987,4.509999999999991,144.78,6278638,1.1799999999999997,52.29,1269511,13.439999999999998,429.96,3411672,8.600000000000023,315.48,15172611,3.1499999999999915,112.61,15514153,0.9500000000000028,62.91
97,2022-07-01,4460771,0.3800000000000008,4.31,26327857,3.1700000000000017,87.55,7684648,4.490000000000009,146.51,5051171,1.8200000000000003,51.9,1296938,10.479999999999961,433.52,2287773,7.6299999999999955,318.24,10573577,3.260000000000005,114.05,15143204,1.6300000000000026,64.38
98,2022-07-05,6369700,0.4200000000000004,3.92,34601325,3.6899999999999977,84.81,11518342,5.1299999999999955,142.66,9624618,2.3500000000000014,48.6,1713202,18.560000000000002,415.25,2112392,10.850000000000023,319.26,12515590,3.4099999999999966,112.62,15925029,1.7600000000000051,63.28
99,2022-07-06,4868189,0.3700000000000001,3.72,33375726,4.219999999999999,83.28,12421182,6.4599999999999795,140.78,8138051,2.1300000000000026,48.01,1044956,12.580000000000041,425.89,2219210,6.639999999999986,320.17,10656197,2.1999999999999886,111.89,13450506,0.9000000000000057,63.41
100,2022-07-07,5203608,0.25,4.03,23817363,1.460000000000008,85.94,12741789,2.219999999999999,143.52,6000652,0.5600000000000023,48.95,1177278,8.449999999999989,422.19,2202143,5.340000000000032,324.07,10347385,1.5,114.72,14828434,0.8799999999999955,62.91
101,2022-07-08,2952056,0.21999999999999975,4.02,17673819,2.3699999999999903,86.08,7915513,4.359999999999985,142.77,3199816,1.2299999999999969,49.05,681978,7.0,420.35,1662060,5.6299999999999955,323.06,8807840,2.0400000000000063,114.36,11311461,0.5399999999999991,63.14
102,2022-07-11,4284249,0.2599999999999998,3.92,15608348,1.7600000000000051,85.64,7058086,2.9199999999999875,141.51,3112642,0.8200000000000003,48.34,602659,7.6200000000000045,419.07,2073925,7.07000000000005,324.19,7944573,2.010000000000005,112.86,12704111,0.8699999999999974,62.94
103,2022-07-12,3006325,0.19999999999999973,3.83,21013014,2.1899999999999977,84.5,8653904,2.3600000000000136,138.92,5053400,0.759999999999998,47.69,680454,7.289999999999964,413.99,2761667,7.150000000000034,322.86,11250917,2.9200000000000017,112.97,14731072,0.980000000000004,62.67
104,2022-07-13,2916013,0.2599999999999998,3.86,19928602,3.010000000000005,84.84,9414621,3.5900000000000034,137.99,3826933,1.1299999999999955,47.78,1155525,10.039999999999964,408.0,2442740,11.120000000000005,323.37,12979883,2.1000000000000085,111.91,13145291,1.0200000000000031,62.38
105,2022-07-14,3756435,0.18000000000000016,3.73,26343031,2.6200000000000045,83.14,10150199,3.6200000000000045,135.94,6488544,1.2899999999999991,46.14,1160735,7.850000000000023,400.31,2744028,12.189999999999998,325.03,26204846,2.1700000000000017,108.0,14433044,0.9500000000000028,62.18
106,2022-07-15,2473310,0.18999999999999995,3.86,17243749,1.9799999999999898,84.54,7051940,2.530000000000001,137.65,3387771,0.7899999999999991,47.47,1223234,5.899999999999977,398.38,3387487,5.810000000000002,332.57,18863886,6.209999999999994,112.95,21968418,0.8999999999999986,62.5
107,2022-07-18,3648022,0.31000000000000005,4.24,19395810,2.1899999999999977,86.1,7943901,3.059999999999974,139.58,3784553,1.1300000000000026,48.56,2759730,12.970000000000027,387.28,2468598,7.71999999999997,331.01,13977903,4.549999999999997,111.79,10780844,1.0500000000000043,61.65
